-0.67846,0.59271,0.016794,-1.0712,-0.0023603,0.0018811,0.014142,2.0835,-10.121,0.013481,-0.011294,2.7294
0.02713,0.60374,-0.63684,-0.45931,-0.00076778,-0.0025393,0.014756,2.6965,-9.7727,0.001215,-0.010794,0.86377
0.027528,-0.98857,-1.5916,-0.35346,0.043793,-0.0071005,-0.0071684,3.5319,-9.437,0.063967,0.023184,0.78878
-3.6027,-0.79117,-0.4302,-0.14488,0.11747,-0.0020223,0.00094778,6.1984,-9.0394,0.1259,0.059297,5.411
-0.85608,1.6855,1.1078,-0.41527,-0.012023,-0.00089083,0.01749,2.4913,-9.453,0.0053086,-0.014387,0.85423
0.26765,0.28583,-0.87872,0.11729,0.018914,0.00043975,0.010316,2.661,-9.8798,0.027207,0.01156,2.7976
0.17673,0.086701,0.60649,-0.067334,-0.022448,-0.0053412,-0.005467,1.3672,-8.8581,-0.014409,-0.0168,0.32812
-0.93811,0.73295,-0.45735,0.31335,0.0034836,0.0013457,0.014428,1.5813,-8.5584,0.0058408,-0.0054294,0.43473
-1.2633,-0.44808,5.4205,1.8318,-0.012732,0.00062044,0.0087858,1.951,-9.7127,-0.0079962,-0.015678,3.1513
-1.4298,1.262,-0.66417,-0.1905,0.044223,-0.0035936,0.012696,3.8995,-9.5426,0.067218,0.010571,-0.90429
-0.57651,1.063,-1.0364,0.038268,0.012705,-0.0026823,0.0058186,2.5551,-10.94,0.026783,0.0056731,2.6557
-0.59363,-0.81704,-0.12746,0.78954,-0.025666,-0.0045941,0.00098367,0.13154,-9.3182,-0.0087988,-0.0036343,1.047
-3.5406,-0.00083936,-0.78022,-1.8216,-0.0067193,-0.0064058,-0.0053221,2.0022,-9.5128,-0.0001859,-0.003061,9.5495
-1.2616,0.99809,0.1221,-0.11459,0.030404,-0.003252,0.01952,2.1784,-9.927,0.047239,0.019058,1.0036
-1.1716,-0.83643,-3.117,-0.25482,-0.0044742,-0.0049746,0.024465,1.0319,-9.2917,0.0067102,0.0035495,0.26006
-4.6616,-2.2402,4.5412,1.0146,0.0258,-0.0054755,-0.00012063,3.3923,-9.3584,0.036336,0.012292,2.9574
0.40765,0.54978,0.23088,0.64221,0.026071,-0.0011505,0.0094298,2.5501,-9.8453,0.031354,0.010646,-0.57921
-0.19962,-0.030302,0.063992,-1.0234,-0.020287,-0.0021122,-0.026609,2.1815,-10.268,-0.016796,-0.018656,4.3075
0.39754,-0.033972,-0.19689,-0.16689,0.015585,-0.0029861,0.0049613,2.5915,-9.5304,0.02838,0.0090937,2.0791
0.30331,-0.4062,-2.0684,0.72289,0.024322,0.0032275,0.045103,2.2169,-10.348,0.03384,0.016549,0.5331
-0.27805,-0.34672,-0.45566,-1.2862,0.021057,-0.0043383,0.0074377,2.1797,-9.9488,0.023874,0.016494,2.327
-0.3871,1.0955,1.2693,-0.22413,-0.012843,-0.00063347,0.00072703,1.7971,-8.9251,-0.0057993,-0.015638,3.2906
0.32595,0.89298,-0.054339,0.36537,-0.067517,-0.0087289,0.011219,-0.22525,-9.9834,-0.052668,-0.034728,2.1651
-2.2013,-0.34431,-0.55748,-0.61185,-0.042655,-0.0074234,-0.0042235,0.97702,-11.226,-0.0077442,-0.02538,1.8744
-0.37331,0.72722,-1.6301,-0.79452,0.02672,-0.0028944,0.0087754,2.9147,-9.5927,0.032268,0.011824,3.2176
-0.30925,0.64087,-0.19332,-1.1184,0.020655,-0.0064488,0.0093709,2.3506,-9.202,0.034769,0.011039,-0.51191
0.18197,0.32839,0.09239,-0.1923,0.012134,-0.0075424,0.0035643,1.9981,-9.171,0.035592,0.015826,-0.89159
-0.60535,-5.6336,-0.63254,-2.278,-0.014415,-0.0073615,-0.015661,0.40028,-8.5527,0.02113,0.025628,-0.022156
1.2723,0.45251,0.19776,-0.83165,-0.027942,-0.0016682,-0.0095684,1.3879,-9.8853,-0.010756,-0.026432,3.2639
0.34297,-0.45343,0.082203,-0.77157,0.021144,0.0015642,0.0044721,2.7057,-9.2576,0.030984,0.0016857,2.1174
-1.1617,0.76899,0.79226,0.033774,-0.012668,-0.0017545,0.011748,1.8364,-9.2711,-0.0039665,-0.014682,6.0071
0.098572,-0.12805,0.22237,0.15181,-0.020362,-0.0064952,0.00081225,1.2137,-9.1618,-0.0027374,-0.0084722,0.94627
-0.094793,2.3719,-0.32969,1.608,-6.6849e-05,0.00054455,0.011195,2.5695,-9.2358,0.0089959,-0.0082888,2.3772
-1.187,-0.15613,0.30567,-0.12247,-0.0099256,0.0008643,-0.010556,0.19389,-9.3367,-0.0024287,0.00397,4.3219
1.2688,0.77672,-1.7822,-0.624,0.0015825,-0.0052647,0.0086326,2.4225,-10.534,0.023036,-0.00032284,-1.8872
1.1995,-0.63874,-0.42775,-0.20458,0.00037409,-0.0028274,0.027795,0.91556,-9.4057,-0.00030714,0.0036269,-0.67319
-1.0905,1.2305,-0.8233,-0.61407,-0.0047834,-0.0068351,0.0028425,1.9097,-9.8492,0.00915,-0.0013166,0.96064
0.20607,0.0049635,-1.1639,0.15388,-0.028746,9.618e-05,0.0049682,1.7816,-9.8114,-0.011072,-0.019699,1.1131
-0.93663,-0.40834,0.29685,-1.28,-0.03702,-0.0039434,-0.010811,0.74691,-9.8749,-0.015766,-0.018603,1.4132
2.0722,-0.19677,0.17714,-1.011,0.0076543,-0.0043666,0.012509,2.0062,-9.3421,0.0098926,0.0011971,-0.16289
-0.69492,0.85151,-4.7285,-0.37078,0.045546,-0.001785,0.0015655,5.168,-10.296,0.051053,-0.0044317,4.8993
-0.42681,0.26964,-0.51297,-0.20958,-0.033286,0.0016694,-0.0056353,1.0591,-9.4068,-0.026291,-0.028111,4.6994
-0.74657,-0.59915,-1.0549,-0.77841,-0.014223,-0.0020927,0.0049215,1.8045,-9.3581,-0.0059784,-0.0077263,0.27728
0.88978,-0.026278,-1.4366,0.25814,-0.013802,-0.0024445,0.018301,0.86915,-9.8474,-0.001716,-0.0019387,1.904
